neighbourhood_group,neighbourhood,latitude,longitude,room_type,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,price_log,reviews_log,nights_log,amenities_count
Brooklyn,Williamsburg,40.71157,-73.94055,Private room,2.11,4,0,135.0,1,4.330733340286331,1.6094379124341003,1.0986122886681098,3
Queens,Sunnyside,40.74431,-73.92024,Private room,2.72,1,101,126.0,1,4.110873864173311,4.663439094112067,1.0986122886681098,1
Queens,Astoria,40.75758,-73.9206,Private room,0.19,1,5,302.0,1,4.060443010546419,1.0986122886681098,1.3862943611198906,1
Queens,Briarwood,40.70857,-73.8075,Private room,2.39,6,361,308.0,1,4.795790545596741,4.356708826689592,0.6931471805599453,1
Manhattan,Upper West Side,40.79358,-73.97452,Private room,0.11,1,0,333.0,1,5.170483995038151,1.3862943611198906,1.6094379124341003,5
Manhattan,East Village,40.72469,-73.97892,Entire home/apt,5.51,1,38,1377.0,2,5.111987788356544,4.219507705176107,0.6931471805599453,3
Manhattan,Upper East Side,40.76244,-73.96031,Entire home/apt,0.2,34,280,1658.0,3,5.111987788356544,2.302585092994046,3.4339872044851463,4
Brooklyn,Williamsburg,40.70844,-73.94415,Private room,1.9,2,345,222.0,1,4.2626798770413155,3.044522437723423,1.0986122886681098,1
Brooklyn,Greenpoint,40.73469,-73.95778,Private room,0.02,1,0,191.0,1,4.110873864173311,0.6931471805599453,0.6931471805599453,1
Manhattan,West Village,40.73173,-74.00904,Entire home/apt,0.0,1,0,698.0,1,6.111467339502679,0.0,1.3862943611198906,8
Brooklyn,Williamsburg,40.71741,-73.95555,Entire home/apt,0.33,1,0,2256.0,4,5.375278407684165,2.70805020110221,1.3862943611198906,3
Brooklyn,Crown Heights,40.67034,-73.95169,Private room,0.03,1,0,164.0,1,3.4339872044851463,0.6931471805599453,1.3862943611198906,1
Manhattan,East Village,40.72915,-73.98019,Entire home/apt,1.66,1,13,1198.0,2,4.77912349311153,4.955827057601261,1.3862943611198906,3
Brooklyn,Greenpoint,40.72253,-73.94733,Private room,0.02,1,0,100.0,1,4.709530201312334,0.6931471805599453,0.6931471805599453,3
Manhattan,Upper West Side,40.78012,-73.98279,Private room,5.39,4,59,266.0,1,4.867534450455582,3.6375861597263857,0.6931471805599453,2
Manhattan,West Village,40.73486,-74.00386,Entire home/apt,0.08,1,0,1129.0,2,5.993961427306569,1.3862943611198906,0.6931471805599453,8
Queens,Ridgewood,40.70296,-73.9056,Private room,0.14,8,314,296.0,1,3.828641396489095,0.6931471805599453,3.4339872044851463,1
Manhattan,SoHo,40.72706,-74.00572,Private room,0.0,1,0,279.0,1,4.867534450455582,0.0,1.6094379124341003,3
Manhattan,East Village,40.72956,-73.98158,Entire home/apt,0.15,1,231,725.0,1,4.867534450455582,1.791759469228055,2.0794415416798357,1
Brooklyn,Bushwick,40.69055,-73.91599,Private room,0.0,1,0,328.0,1,3.4339872044851463,0.0,0.6931471805599453,1
Brooklyn,Williamsburg,40.70954,-73.95922,Private room,0.0,1,0,176.0,1,4.394449154672439,0.0,0.6931471805599453,2
Brooklyn,Bedford-Stuyvesant,40.69358,-73.93854,Private room,0.0,1,40,221.0,1,3.4339872044851463,0.0,2.833213344056216,1
Queens,Ditmars Steinway,40.77658,-73.90344,Entire home/apt,1.21,1,0,667.0,1,4.61512051684126,2.5649493574615367,1.3862943611198906,3
Brooklyn,East New York,40.66795,-73.89232,Entire home/apt,1.39,2,289,1328.0,2,4.61512051684126,4.787491742782046,0.6931471805599453,3
Brooklyn,Williamsburg,40.71104,-73.96287,Entire home/apt,0.07,1,0,333.0,1,4.61512051684126,1.3862943611198906,1.791759469228055,2
Queens,Sunnyside,40.73641,-73.92415,Private room,1.26,4,297,226.0,1,3.713572066704308,1.791759469228055,1.791759469228055,1
Queens,Woodhaven,40.69459,-73.85081,Entire home/apt,0.0,6,121,2107.0,4,5.017279836814924,0.0,1.791759469228055,3
Manhattan,Harlem,40.81758,-73.94188,Private room,2.06,1,275,212.0,1,4.189654742026425,3.1354942159291497,1.0986122886681098,1
Brooklyn,Bedford-Stuyvesant,40.69678,-73.94409,Private room,0.0,1,0,166.0,1,3.713572066704308,0.0,1.3862943611198906,1
Brooklyn,Carroll Gardens,40.68344,-73.9933,Private room,0.92,1,309,270.0,1,5.351858133476067,4.330733340286331,1.0986122886681098,4
Manhattan,Chelsea,40.7406,-74.00433,Entire home/apt,0.24,1,0,333.0,1,5.420534999272286,1.3862943611198906,1.3862943611198906,5
Brooklyn,Crown Heights,40.66825,-73.95304,Private room,0.54,2,292,292.0,1,5.017279836814924,3.091042453358316,2.0794415416798357,5
Brooklyn,Bedford-Stuyvesant,40.69476,-73.94821,Private room,0.88,3,48,169.0,1,4.418840607796598,2.1972245773362196,1.9459101490553132,2
Brooklyn,Greenpoint,40.73028,-73.95927,Private room,0.25,1,268,225.0,1,4.382026634673881,3.1354942159291497,2.70805020110221,3
Manhattan,East Harlem,40.7904,-73.94785,Private room,5.13,1,1,87.0,1,4.736198448394496,2.6390573296152584,1.0986122886681098,3
Queens,Richmond Hill,40.69441,-73.84659,Private room,1.43,4,360,213.0,1,3.828641396489095,1.3862943611198906,0.6931471805599453,1
Manhattan,Theater District,40.76175,-73.9857,Private room,0.0,15,359,247.0,1,5.707110264748875,0.0,0.6931471805599453,7
Brooklyn,Bedford-Stuyvesant,40.68938,-73.9263,Private room,0.0,3,54,220.0,1,3.58351893845611,0.0,3.4339872044851463,1
Queens,Astoria,40.7648,-73.91174,Private room,0.61,2,0,153.0,1,3.713572066704308,2.0794415416798357,1.3862943611198906,1
Bronx,Baychester,40.87192,-73.84676,Private room,0.0,2,0,93.0,1,4.110873864173311,0.0,0.6931471805599453,1
Manhattan,Upper West Side,40.7795,-73.98258,Entire home/apt,0.05,1,0,943.0,2,5.170483995038151,1.0986122886681098,1.6094379124341003,3
Brooklyn,Crown Heights,40.67442,-73.95165,Private room,0.15,1,0,254.0,1,3.9318256327243257,0.6931471805599453,2.0794415416798357,1
Manhattan,Hell's Kitchen,40.76072,-73.99818,Entire home/apt,0.07,121,365,419.0,0,5.480638923341991,1.0986122886681098,3.4339872044851463,5
Manhattan,Washington Heights,40.84002,-73.94384,Shared room,1.0,1,30,209.0,1,3.713572066704308,0.6931471805599453,0.6931471805599453,1
Manhattan,Hell's Kitchen,40.76127,-73.99181,Entire home/apt,1.29,1,261,2497.0,4,5.5053315359323625,4.02535169073515,1.6094379124341003,5
Manhattan,Midtown,40.75277,-73.96594,Entire home/apt,0.58,8,218,594.0,1,6.040254711277414,0.6931471805599453,1.6094379124341003,7
Brooklyn,Gowanus,40.66838,-73.99325,Entire home/apt,0.0,1,83,1245.0,4,4.836281906951478,0.0,2.5649493574615367,2
Queens,Kew Gardens Hills,40.71708,-73.82411,Private room,10.0,1,160,218.0,1,4.31748811353631,2.3978952727983707,0.6931471805599453,1
Manhattan,West Village,40.73571,-74.00375,Entire home/apt,0.91,1,99,760.0,2,4.795790545596741,4.07753744390572,0.6931471805599453,1
Manhattan,Midtown,40.74447,-73.98362,Entire home/apt,1.14,1,115,571.0,0,6.263398262591624,4.060443010546419,1.3862943611198906,7
Manhattan,Hell's Kitchen,40.76316,-73.9904,Private room,0.0,1,0,333.0,1,4.61512051684126,0.0,1.6094379124341003,3
Brooklyn,Flatbush,40.64173,-73.96696,Private room,5.43,1,130,333.0,1,4.007333185232471,4.574710978503383,1.0986122886681098,1
Manhattan,Upper West Side,40.7744,-73.9874,Entire home/apt,1.26,25,318,851.0,1,5.62040086571715,3.091042453358316,3.4339872044851463,4
Brooklyn,Crown Heights,40.66568,-73.94176,Entire home/apt,0.0,1,365,536.0,0,5.5254529391317835,0.0,1.3862943611198906,4
Queens,Forest Hills,40.72428,-73.85156,Entire home/apt,0.0,1,0,808.0,1,4.61512051684126,0.0,1.0986122886681098,1
Manhattan,Washington Heights,40.83803,-73.94421,Private room,0.0,1,0,215.0,1,4.795790545596741,0.0,3.4339872044851463,3
Queens,Jamaica,40.6748,-73.79242,Entire home/apt,5.0,1,62,567.0,1,4.454347296253507,1.791759469228055,0.6931471805599453,3
Manhattan,Gramercy,40.73237,-73.98288,Entire home/apt,0.06,1,0,2195.0,3,4.875197323201151,1.0986122886681098,1.9459101490553132,2
Brooklyn,Williamsburg,40.71731,-73.95627,Entire home/apt,0.0,1,159,333.0,2,4.02535169073515,0.0,3.4339872044851463,1
Brooklyn,Greenpoint,40.72151,-73.94141,Private room,1.66,2,15,248.0,1,4.2626798770413155,3.6888794541139363,0.6931471805599453,1
Manhattan,Hell's Kitchen,40.75947,-73.99335,Entire home/apt,1.19,1,179,930.0,1,5.860786223465865,2.3978952727983707,1.0986122886681098,8
Brooklyn,Greenpoint,40.72029,-73.94,Private room,0.3,10,341,209.0,1,4.189654742026425,0.6931471805599453,3.4339872044851463,1
Brooklyn,Williamsburg,40.71603,-73.96417,Entire home/apt,0.44,1,0,513.0,0,6.478509642208569,1.9459101490553132,1.0986122886681098,7
Brooklyn,Prospect Heights,40.67929,-73.97097,Private room,4.55,13,315,277.0,1,4.02535169073515,3.6888794541139363,0.6931471805599453,1
Manhattan,Washington Heights,40.84911,-73.93097,Private room,0.44,1,216,155.0,1,4.0943445622221,1.791759469228055,1.0986122886681098,1
Queens,Ridgewood,40.7073,-73.91775,Entire home/apt,0.06,2,15,826.0,1,5.081404364984463,1.3862943611198906,2.0794415416798357,3
Brooklyn,Bedford-Stuyvesant,40.68022,-73.92673,Private room,0.03,1,0,184.0,1,3.912023005428146,0.6931471805599453,0.6931471805599453,1
Brooklyn,Gowanus,40.67632,-73.99204,Entire home/apt,0.43,1,297,333.0,4,4.875197323201151,3.367295829986474,3.4339872044851463,2
Queens,Long Island City,40.75508,-73.93258,Entire home/apt,0.0,1,364,705.0,1,5.860786223465865,0.0,1.0986122886681098,6
Brooklyn,Williamsburg,40.7107,-73.94295,Private room,0.05,1,0,133.0,1,4.189654742026425,0.6931471805599453,2.0794415416798357,1
Queens,St. Albans,40.68985,-73.75265,Private room,1.56,3,189,201.0,1,3.7612001156935624,2.3978952727983707,1.6094379124341003,1
Manhattan,Harlem,40.82443,-73.95175,Private room,0.0,1,0,146.0,1,4.110873864173311,0.0,0.6931471805599453,1
Brooklyn,Bushwick,40.69412,-73.9062,Private room,1.06,3,67,55.0,1,4.2626798770413155,2.1972245773362196,1.3862943611198906,1
Brooklyn,Williamsburg,40.71573,-73.93887,Entire home/apt,2.63,1,1,825.0,1,4.709530201312334,1.791759469228055,1.6094379124341003,3
Brooklyn,Fort Greene,40.68966,-73.97382,Entire home/apt,0.04,1,0,555.0,0,5.017279836814924,0.6931471805599453,2.3978952727983707,3
Manhattan,Midtown,40.74397,-73.98405,Entire home/apt,0.19,2,0,1577.0,3,4.875197323201151,1.791759469228055,1.6094379124341003,1
Manhattan,Nolita,40.72165,-73.99584,Entire home/apt,0.0,1,85,831.0,1,5.521460917862246,0.0,1.3862943611198906,3
Queens,Ditmars Steinway,40.77443,-73.90758,Entire home/apt,0.0,1,0,530.0,0,4.330733340286331,0.0,0.6931471805599453,1
Queens,Astoria,40.75572,-73.92632,Private room,1.38,2,285,206.0,1,4.2626798770413155,4.31748811353631,1.3862943611198906,1
Manhattan,Hell's Kitchen,40.76453,-73.99515,Entire home/apt,0.13,1,0,1865.0,3,4.820281565605037,2.1972245773362196,1.0986122886681098,3
Brooklyn,Flatbush,40.64669,-73.95921,Private room,0.79,1,80,149.0,1,4.189654742026425,0.6931471805599453,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.68785,-73.94262,Private room,0.07,1,0,147.0,1,3.4339872044851463,1.0986122886681098,2.0794415416798357,1
Brooklyn,Williamsburg,40.70958,-73.93578,Entire home/apt,0.18,1,0,1917.0,1,4.51085950651685,2.772588722239781,3.4339872044851463,2
Manhattan,Chinatown,40.7155,-73.99198,Entire home/apt,0.13,1,0,618.0,0,4.795790545596741,1.6094379124341003,3.044522437723423,2
Brooklyn,Bergen Beach,40.62929,-73.90821,Entire home/apt,0.36,1,50,1206.0,3,4.7535901911063645,2.302585092994046,1.6094379124341003,3
Manhattan,Hell's Kitchen,40.75951,-73.98898,Entire home/apt,4.57,1,148,586.0,1,5.298317366548036,2.0794415416798357,0.6931471805599453,4
Brooklyn,Flatbush,40.64677,-73.96946,Private room,0.19,1,0,287.0,1,4.007333185232471,2.4849066497880004,2.3978952727983707,1
Manhattan,Upper East Side,40.76955,-73.95694,Entire home/apt,1.04,1,7,346.0,0,5.049856007249537,3.1354942159291497,1.0986122886681098,3
Queens,Sunnyside,40.74166,-73.92658,Private room,4.25,9,339,158.0,1,4.2626798770413155,3.9318256327243257,0.6931471805599453,1
Manhattan,Upper East Side,40.76643,-73.96181,Entire home/apt,1.55,1,5,333.0,4,4.7535901911063645,1.3862943611198906,0.6931471805599453,3
Manhattan,Upper West Side,40.78189,-73.98138,Private room,0.88,10,288,191.0,1,5.442417710521793,0.6931471805599453,0.6931471805599453,4
Manhattan,Roosevelt Island,40.76074,-73.94943,Private room,0.48,2,0,179.0,1,4.290459441148391,2.5649493574615367,0.6931471805599453,1
Brooklyn,South Slope,40.66561,-73.98843,Entire home/apt,0.02,1,0,307.0,0,5.159055299214529,0.6931471805599453,1.3862943611198906,3
Manhattan,Chelsea,40.74899,-74.00403,Private room,0.42,1,0,257.0,1,4.51085950651685,2.5649493574615367,2.0794415416798357,1
Brooklyn,Williamsburg,40.71865,-73.94951,Private room,0.86,6,255,284.0,1,4.836281906951478,2.6390573296152584,3.4339872044851463,2
Manhattan,Hell's Kitchen,40.75378,-73.9955,Private room,1.69,47,318,142.0,1,4.605170185988092,1.6094379124341003,2.0794415416798357,1
Manhattan,SoHo,40.72254,-73.99985,Private room,0.0,4,293,225.0,1,4.61512051684126,0.0,0.6931471805599453,2
Brooklyn,Williamsburg,40.70946,-73.96567,Entire home/apt,1.42,1,3,894.0,2,4.948759890378168,2.0794415416798357,1.3862943611198906,1
Brooklyn,Bay Ridge,40.62937,-74.03001,Private room,6.0,3,365,187.0,1,4.61512051684126,1.9459101490553132,0.6931471805599453,2
Brooklyn,Bedford-Stuyvesant,40.69585,-73.9446,Private room,0.03,1,0,142.0,1,4.330733340286331,1.0986122886681098,0.6931471805599453,3
Brooklyn,Park Slope,40.67574,-73.98028,Private room,0.32,1,0,333.0,1,4.51085950651685,2.1972245773362196,1.0986122886681098,1
Queens,Richmond Hill,40.69196,-73.82029,Private room,0.89,5,212,229.0,1,3.6635616461296463,3.4965075614664802,1.3862943611198906,1
Manhattan,Kips Bay,40.73774,-73.97343,Private room,0.03,1,72,201.0,1,4.564348191467836,0.6931471805599453,3.367295829986474,2
Queens,Flushing,40.74979,-73.82911,Private room,1.69,12,141,91.0,1,4.110873864173311,4.204692619390966,1.791759469228055,1
Manhattan,Theater District,40.75588,-73.987,Private room,0.0,7,293,254.0,1,4.61512051684126,0.0,0.6931471805599453,3
Manhattan,East Harlem,40.79531,-73.9333,Entire home/apt,0.66,1,188,375.0,1,4.836281906951478,3.9318256327243257,2.0794415416798357,2
Brooklyn,Williamsburg,40.71651,-73.94213,Entire home/apt,2.0,1,152,806.0,1,3.9318256327243257,1.0986122886681098,1.3862943611198906,1
Brooklyn,Williamsburg,40.70608,-73.94269,Private room,0.05,2,0,106.0,1,4.61512051684126,1.3862943611198906,1.6094379124341003,1
Queens,Sunnyside,40.74244,-73.91676,Entire home/apt,0.59,2,177,479.0,0,4.564348191467836,3.7376696182833684,0.6931471805599453,1
Manhattan,Harlem,40.82205,-73.9467,Private room,3.46,3,259,208.0,1,3.7612001156935624,5.087596335232384,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.68635,-73.94821,Private room,1.6,4,359,197.0,1,4.02535169073515,2.9444389791664403,1.0986122886681098,1
Brooklyn,Bushwick,40.69294,-73.90744,Private room,0.41,1,36,267.0,1,3.58351893845611,0.6931471805599453,2.0794415416798357,1
Bronx,Parkchester,40.83439,-73.8585,Private room,0.47,1,0,175.0,1,5.707110264748875,2.302585092994046,1.0986122886681098,8
Manhattan,Upper East Side,40.77127,-73.95108,Entire home/apt,1.33,1,263,905.0,1,5.017279836814924,4.31748811353631,1.3862943611198906,3
Brooklyn,Sunset Park,40.65604,-74.00032,Entire home/apt,0.07,1,8,776.0,1,4.836281906951478,0.6931471805599453,2.772588722239781,2
Manhattan,East Village,40.73101,-73.99087,Private room,0.0,1,0,203.0,1,5.707110264748875,0.0,1.0986122886681098,7
Queens,Astoria,40.76974,-73.91819,Entire home/apt,0.15,1,0,608.0,1,4.8283137373023015,2.1972245773362196,2.70805020110221,3
Brooklyn,Bedford-Stuyvesant,40.68776,-73.95379,Entire home/apt,0.65,2,5,819.0,1,4.110873864173311,2.833213344056216,1.3862943611198906,1
Manhattan,NoHo,40.72831,-73.99327,Entire home/apt,0.57,33,348,2123.0,3,5.19295685089021,0.6931471805599453,0.6931471805599453,4
Brooklyn,Fort Greene,40.69098,-73.97989,Entire home/apt,0.27,2,159,356.0,0,5.111987788356544,2.0794415416798357,3.4011973816621555,3
Manhattan,Upper West Side,40.79771,-73.96323,Entire home/apt,0.23,1,261,846.0,1,5.225746673713202,2.833213344056216,1.0986122886681098,5
Queens,St. Albans,40.68461,-73.76899,Private room,2.87,5,180,333.0,1,4.189654742026425,4.59511985013459,0.6931471805599453,1
Manhattan,Harlem,40.83069,-73.94779,Private room,4.17,2,115,175.0,1,4.07753744390572,4.882801922586371,1.6094379124341003,1
Brooklyn,Williamsburg,40.71435,-73.96292,Private room,6.8,2,14,133.0,1,4.634728988229636,4.04305126783455,0.6931471805599453,1
Manhattan,Washington Heights,40.83318,-73.94081,Private room,0.0,2,0,215.0,1,3.58351893845611,0.0,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.69056,-73.9598,Private room,0.09,1,0,171.0,1,3.713572066704308,0.6931471805599453,1.791759469228055,1
Manhattan,Harlem,40.8197,-73.95326,Private room,2.09,3,72,233.0,1,4.248495242049359,4.290459441148391,1.0986122886681098,1
Brooklyn,Prospect-Lefferts Gardens,40.66197,-73.94668,Private room,2.38,2,20,115.0,1,3.8918202981106265,4.31748811353631,1.0986122886681098,1
Brooklyn,Clinton Hill,40.68545,-73.96048,Entire home/apt,0.54,1,363,591.0,0,5.303304908059076,3.1354942159291497,1.3862943611198906,5
Manhattan,Harlem,40.8199,-73.95248,Entire home/apt,2.01,1,2,898.0,1,5.111987788356544,2.302585092994046,1.3862943611198906,5
Manhattan,West Village,40.73142,-74.00275,Entire home/apt,0.31,3,14,1039.0,2,5.707110264748875,1.0986122886681098,1.0986122886681098,7
Queens,Flushing,40.76519,-73.82979,Private room,0.27,3,85,339.0,1,4.454347296253507,1.791759469228055,0.6931471805599453,3
Brooklyn,Williamsburg,40.71233,-73.93781,Private room,1.55,1,36,173.0,1,4.02535169073515,2.6390573296152584,1.3862943611198906,1
Brooklyn,Fort Greene,40.69056,-73.97752,Entire home/apt,3.54,1,298,726.0,1,5.170483995038151,4.890349128221754,1.0986122886681098,3
Brooklyn,Prospect-Lefferts Gardens,40.65952,-73.95526,Private room,0.0,3,305,216.0,1,3.9318256327243257,0.0,0.6931471805599453,1
Queens,Flushing,40.76314,-73.83,Private room,7.55,2,84,274.0,1,4.110873864173311,4.727387818712341,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.69459,-73.96103,Private room,0.24,6,97,265.0,1,4.584967478670572,2.0794415416798357,3.4339872044851463,1
Manhattan,Harlem,40.8022,-73.95737,Private room,0.04,1,0,229.0,1,4.605170185988092,1.0986122886681098,1.6094379124341003,3
Brooklyn,Bushwick,40.69728,-73.91387,Private room,0.0,1,0,166.0,1,3.713572066704308,0.0,1.791759469228055,1
Queens,Long Island City,40.76024,-73.94228,Shared room,1.02,5,90,245.0,1,3.8918202981106265,3.091042453358316,1.0986122886681098,1
Brooklyn,Prospect-Lefferts Gardens,40.65575,-73.9609,Private room,0.23,2,0,245.0,1,5.017279836814924,2.4849066497880004,1.791759469228055,5
Manhattan,Upper East Side,40.77666,-73.95618,Private room,0.3,1,0,296.0,1,4.663439094112067,2.1972245773362196,1.0986122886681098,1
Manhattan,Upper East Side,40.77654,-73.94904,Entire home/apt,3.54,1,262,2311.0,3,5.111987788356544,4.955827057601261,0.6931471805599453,3
Manhattan,Lower East Side,40.72198,-73.98932,Private room,0.69,1,0,207.0,1,4.709530201312334,3.912023005428146,1.3862943611198906,1
Brooklyn,Bushwick,40.69346,-73.90765,Entire home/apt,3.55,1,89,318.0,0,5.420534999272286,5.455321115357702,1.6094379124341003,5
Manhattan,East Village,40.7232,-73.98561,Entire home/apt,0.25,1,0,488.0,1,4.941642422609304,2.4849066497880004,1.3862943611198906,3
Queens,Astoria,40.77061,-73.92109,Entire home/apt,0.15,1,0,554.0,1,4.465908118654584,1.3862943611198906,1.6094379124341003,2
Brooklyn,Bushwick,40.69375,-73.92496,Private room,0.97,2,90,195.0,1,4.204692619390966,2.1972245773362196,1.0986122886681098,1
Manhattan,East Village,40.72891,-73.98868,Entire home/apt,0.64,1,8,1247.0,2,5.707110264748875,3.1354942159291497,1.0986122886681098,6
Brooklyn,Williamsburg,40.7116,-73.9521,Private room,0.0,1,0,252.0,1,4.382026634673881,0.0,1.6094379124341003,2
Brooklyn,Bedford-Stuyvesant,40.68441,-73.9401,Entire home/apt,0.23,1,0,401.0,0,4.605170185988092,1.3862943611198906,1.6094379124341003,1
Brooklyn,Bedford-Stuyvesant,40.68586,-73.94837,Private room,0.26,4,297,167.0,1,4.02535169073515,3.1354942159291497,1.0986122886681098,1
Manhattan,Theater District,40.76093,-73.98192,Entire home/apt,0.07,4,0,304.0,0,5.14166355650266,0.6931471805599453,3.044522437723423,3
Manhattan,East Village,40.7279,-73.97797,Shared room,0.0,1,0,146.0,1,4.189654742026425,0.0,1.0986122886681098,1
Manhattan,Harlem,40.80667,-73.95562,Private room,0.7,1,350,149.0,1,4.61512051684126,3.9889840465642745,1.0986122886681098,3
