id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,amenities_count,price_log,reviews_log,nights_log,reviews,nights,Predicted_Price,Price_Suggestion_Diff
19265835,Private Apt Renovated 2BR by Central Park & Cafés,1366844,Ali,Manhattan,Harlem,40.80079,-73.95798,home/apt,135,3,71,09-06-2019,3.52,1,9,838,1,1,4.912654886,4.276666119,1.386294361,71,3,130.89595,-4.104049683
2134294,"Nice room in Astoria, Queens, NYC",10859726,Don Luis,Queens,Astoria,40.77073,-73.93229,Private room,47,5,11,10-03-2018,0.16,3,162,251,1,1,3.871201011,2.48490665,1.791759469,11,5,49.635822,2.635822296
18792703,Gorgeous studio in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75023,-73.97664,home/apt,195,30,1,10-12-2017,0.05,50,365,1210,2,5,5.278114659,0.693147181,3.433987204,1,30,188.74939,-6.250610352
16253465,Sunny Chelsea Studio,86575720,Ali And Amy,Manhattan,Chelsea,40.74138,-73.99875,home/apt,128,1,6,25-02-2017,0.19,1,0,436,0,3,4.859812404,1.945910149,0.693147181,6,1,127.83063,-0.169372559
34065052,Spacious & Awesome Room in Brooklyn!,215532980,Isa & Bruno,Queens,Ridgewood,40.70515,-73.9136,Private room,75,1,11,01-07-2019,4.52,3,88,183,1,1,4.33073334,2.48490665,0.693147181,11,1,70.76881,-4.231193542
20650685,Cozy and Sunny Room Queen Size Bed in Bedstuy,8671974,Laure,Brooklyn,Bedford-Stuyvesant,40.68919,-73.9335,Private room,60,2,1,02-09-2017,0.04,1,365,119,1,1,4.110873864,0.693147181,1.098612289,1,2,63.61592,3.615921021
6950477,Cozy Studio in Historic Brownstone,7253422,Nate',Manhattan,Harlem,40.82599,-73.94545,home/apt,76,1,3,22-08-2015,0.06,1,0,652,,3,4.343805422,1.386294361,0.693147181,3,1,80.37894,4.378936768
4759906,Cute & Charming Studio W/ Private Outdoor Space NY,15310997,Mor,Manhattan,Upper East Side,40.78032,-73.95249,home/apt,200,30,9,04-03-2019,0.21,9,332,1027,2,4,5.303304908,2.302585093,3.433987204,9,30,177.1792,-22.82080078
2350883,Large 1BR - PRIME Williamsburg,1334808,Kristina,Brooklyn,Williamsburg,40.71338,-73.95738,Private room,56,12,0,,0,2,0,148,1,1,4.043051268,0,2.564949357,0,12,58.91449,2.914489746
27166808,Artists/Yoga Sunny Studio - Prime Location!,48201791,Olivia,Brooklyn,Flatbush,40.6395,-73.96507,home/apt,150,4,27,07-06-2019,2.39,2,29,835,1,3,5.017279837,3.33220451,1.609437912,27,4,148.32811,-1.671890259
21934873,Cute studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75008,-73.97752,home/apt,150,30,2,08-05-2019,0.3,50,364,981,2,5,5.017279837,1.098612289,3.433987204,2,30,152.87917,2.879165649
31053180,Modern 2BR Williamsburg  Loft With a Balcony,3363749,Alex,Brooklyn,Williamsburg,40.70646,-73.94169,home/apt,189,6,2,16-05-2019,0.45,3,242,680,1,5,5.247024072,1.098612289,1.945910149,2,6,189.23752,0.237518311
24265209,Cozy Apartment,182295691,Doudou,Manhattan,Upper East Side,40.77311,-73.95508,home/apt,150,5,10,09-03-2019,0.76,1,25,1803,3,5,5.017279837,2.397895273,1.791759469,10,5,153.6449,3.644897461
13670094,Spacious 1 Bedroom Near Central Park.,2637013,Mickey,Manhattan,East Harlem,40.79878,-73.94495,home/apt,102,4,15,15-08-2017,0.42,1,0,676,1,2,4.634728988,2.772588722,1.609437912,15,4,102.66982,0.669822693
7663730,Private room in Brooklyn,33007145,Daphne,Brooklyn,Bushwick,40.69589,-73.93232,Private room,65,1,3,25-05-2016,0.06,1,0,228,1,1,4.189654742,1.386294361,0.693147181,3,1,59.576244,-5.423755646
13622056,Luxury For Less In Downtown Manhattan,40425220,Lauren,Manhattan,Battery Park City,40.71617,-74.01468,Private room,225,1,1,05-11-2016,0.03,1,0,142,1,4,5.420534999,0.693147181,0.693147181,1,1,220.25014,-4.749862671
27696495,Sunny mega happy kings room,53127489,Will,Queens,Ridgewood,40.70609,-73.90592,Private room,65,2,0,,0,2,0,241,1,1,4.189654742,0,1.098612289,0,2,66.589966,1.58996582
7823121,Nice Private Room Near Columbia U.,37402024,Shichao,Manhattan,Morningside Heights,40.80379,-73.96571,Private room,80,1,4,29-08-2015,0.08,1,0,95,1,1,4.394449155,1.609437912,0.693147181,4,1,62.42696,-17.57304001
16987408,"private, large, sunny, calm big room",113740169,Isa,Manhattan,Washington Heights,40.85411,-73.93167,Private room,45,30,4,30-11-2018,0.15,1,275,176,1,1,3.828641396,1.609437912,3.433987204,4,30,44.379864,-0.620136261
30476363,"COZY APARTMENT, CLOSE TO MIDTOWN-MANHATTAN.",3229770,Luis,Queens,Sunnyside,40.73662,-73.92372,home/apt,129,3,7,01-07-2019,1.11,4,280,876,2,1,4.86753445,2.079441542,1.386294361,7,3,125.99536,-3.004638672
16448634,Centrally located East Village studio,49987,Meg,Manhattan,East Village,40.73245,-73.98873,home/apt,130,2,1,31-12-2016,0.03,1,0,794,1,2,4.875197323,0.693147181,1.098612289,1,2,130.045,0.044998169
17887213,Beautiful 2 Bedroom suite in Bedford Stuyvesant.,17859338,Jacqueline,Brooklyn,Bedford-Stuyvesant,40.68476,-73.95471,home/apt,160,5,59,04-07-2019,2.4,2,243,1287,2,5,5.081404365,4.094344562,1.791759469,59,5,161.45781,1.457809448
6433621,Forest Hills home shares its breathtaking beauty,33582013,Nate,Queens,Forest Hills,40.71345,-73.85658,home/apt,125,2,44,30-06-2019,0.91,1,319,841,1,1,4.836281907,3.80666249,1.098612289,44,2,79.00252,-45.9974823
9540974,Great room in PERFECT location,6904334,Francisco,Manhattan,Chelsea,40.74556,-74.00156,Private room,195,2,0,,0,1,0,210,1,4,5.278114659,0,1.098612289,0,2,194.54121,-0.458786011
19433400,*DISCOUNTED RATES* PERFECT FOR THE WORLD TRAVELER,2129777,Aj,Queens,Long Island City,40.75132,-73.94236,Private room,135,3,17,20-12-2018,0.7,2,90,149,1,3,4.912654886,2.890371758,1.386294361,17,3,114.275116,-20.72488403
32519790,The Fun Home,26178450,Cory,Manhattan,Hell's Kitchen,40.7548,-73.99818,Private room,90,2,10,30-06-2019,2.34,1,14,110,1,3,4.510859507,2.397895273,1.098612289,10,2,93.0326,3.032600403
21106002,♕ Downtown Manhattan I Private Bedroom♕,151316042,Edhar,Manhattan,Chinatown,40.71363,-73.9909,Private room,90,1,58,15-06-2019,2.68,2,10,239,1,3,4.510859507,4.077537444,0.693147181,58,1,91.09406,1.094062805
22961758,Amazing huge sunny room in the historical building,80331757,Ivan,Brooklyn,Sheepshead Bay,40.60407,-73.95302,Private room,50,2,13,10-03-2019,1.38,1,71,273,1,1,3.931825633,2.63905733,1.098612289,13,2,52.745686,2.745685577
29539982,Private Bedroom in the heart of Bushwick Him-1R-4,216235179,Nina,Brooklyn,Bushwick,40.70091,-73.92003,Private room,50,30,2,25-05-2019,0.52,17,333,196,1,1,3.931825633,1.098612289,3.433987204,2,30,50.823296,0.823295593
23128247,Charming Kensington  Apt.,140293912,Awilda,Brooklyn,Kensington,40.64593,-73.97745,home/apt,84,3,38,18-03-2019,2.36,3,0,629,,1,4.442651256,3.663561646,1.386294361,38,3,84.887245,0.887245178
18208285,Cozy bedroom near Central Park,43200701,Nina,Manhattan,Upper East Side,40.76889,-73.9548,Private room,100,1,68,29-10-2018,2.62,1,5,248,1,2,4.615120517,4.234106505,0.693147181,68,1,96.44341,-3.556587219
6835487,"Cozy one bdrm apt, Lower East Side",2947857,Jocelyn,Manhattan,Lower East Side,40.71966,-73.98166,home/apt,215,14,1,12-08-2015,0.02,1,0,1317,4,4,5.375278408,0.693147181,2.708050201,1,14,211.18936,-3.810638428
9765944,SUNNY BEDROOM IN BROOKLYN BROWNSTON,10366292,Lea,Brooklyn,Clinton Hill,40.68522,-73.96326,Private room,75,1,0,,0,3,0,210,1,1,4.33073334,0,0.693147181,0,1,74.996735,-0.003265381
30067603,"Comfortable, Jazzy, Netflix",45835291,Shareef,Manhattan,Harlem,40.82411,-73.95441,Private room,47,8,31,30-06-2019,4.04,6,270,235,1,1,3.871201011,3.465735903,2.197224577,31,8,47.385258,0.385257721
3717689,CHARMING BROOKLYN LOFT WITH PATIO,18393872,Natalie,Brooklyn,Bedford-Stuyvesant,40.69141,-73.95886,home/apt,85,7,2,15-05-2017,0.03,1,0,2140,4,1,4.454347296,1.098612289,2.079441542,2,7,88.63558,3.63558197
27784595,Sonder | Madison Ave | Relaxed 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.74681,-73.98488,home/apt,239,29,0,,0,96,327,476,,3,5.480638923,0,3.401197382,0,29,230.97177,-8.02822876
33530151,"West Village Town House 
With Private Backyard",23532686,Donald,Manhattan,West Village,40.73103,-74.00778,home/apt,350,3,0,,0,1,16,483,0,7,5.860786223,0,1.386294361,0,3,442.7539,92.75390625
12805625,"Sunny, modern apartment in Lower East Side",5826163,Ayesha,Manhattan,Lower East Side,40.71989,-73.98557,Private room,90,4,1,28-04-2019,0.42,1,90,285,1,3,4.510859507,0.693147181,1.609437912,1,4,94.63071,4.630706787
230321,Apt with EmpireState view-Subway around the corner,1203500,Civan,Brooklyn,Bedford-Stuyvesant,40.69046,-73.95167,home/apt,80,2,35,09-06-2019,0.4,1,36,1146,2,1,4.394449155,3.583518938,1.098612289,35,2,85.74048,5.740478516
8894773,Cozy bedroom in Bushwick,46323110,Dan,Brooklyn,Bushwick,40.6965,-73.91036,Private room,60,5,165,21-05-2019,3.63,2,261,155,,1,4.110873864,5.111987788,1.791759469,165,5,57.83745,-2.16255188
33528376,Spacious Williamsburg Duplex w/ Private Patio,243489234,Chelsea,Brooklyn,Williamsburg,40.70855,-73.94992,home/apt,210,2,0,,0,1,3,1059,2,3,5.351858133,0,1.098612289,0,2,195.88437,-14.1156311
26385006,Harlem Historian/Musician near Columbia Room 2,6088893,Karen,Manhattan,Harlem,40.81932,-73.95765,Private room,55,3,4,01-01-2019,0.36,1,21,292,1,1,4.025351691,1.609437912,1.386294361,4,3,62.0057,7.005699158
31389928,Brooklyn Beauty,9453700,Jillian,Brooklyn,Boerum Hill,40.68612,-73.98013,Private room,99,1,15,23-06-2019,2.63,1,149,153,1,1,4.605170186,2.772588722,0.693147181,15,1,92.31271,-6.687286377
4279550,Pure Serenity 1BR in the Lower East Side,22218694,Lea,Manhattan,Lower East Side,40.71912,-73.9863,home/apt,180,2,122,01-07-2019,2.15,2,362,795,1,3,5.198497031,4.812184355,1.098612289,122,2,184.56131,4.561309814
35009785,Shared room sofa bed (girls only),197368927,Cebile,Brooklyn,Sheepshead Bay,40.60911,-73.95257,Shared room,20,2,0,,0,8,32,137,1,1,3.044522438,0,1.098612289,0,2,20.430202,0.430202484
28010820,Bedroom on UES,2878510,Ahmet,Manhattan,Upper East Side,40.77353,-73.95357,Private room,100,3,10,09-06-2019,0.99,1,14,218,1,3,4.615120517,2.397895273,1.386294361,10,3,99.075134,-0.924865723
35763126,Charming & Stylish Home in Chelsea,44138549,Jonathan,Manhattan,Chelsea,40.74357,-73.99751,home/apt,260,5,0,,0,1,17,609,1,4,5.564520407,0,1.791759469,0,5,247.49443,-12.50556946
14959206,Cozy Modern Townhouse Studio Williamsburg BK,41177070,Dennis,Brooklyn,Williamsburg,40.71279,-73.94443,home/apt,145,3,96,26-06-2019,2.87,2,0,551,0,2,4.983606622,4.574710979,1.386294361,96,3,140.89091,-4.109085083
35416507,Amazing 3 BEDROOMS Brooklyn,217807790,Jessica,Brooklyn,Williamsburg,40.71647,-73.94657,home/apt,500,3,0,,0,1,354,589,1,8,6.216606101,0,1.386294361,0,3,488.1382,-11.86178589
5373703,Sunny Fort Greene Suite,10887881,Erin,Brooklyn,Clinton Hill,40.68943,-73.96635,Private room,85,1,28,27-03-2016,0.53,1,0,74,1,2,4.454347296,3.36729583,0.693147181,28,1,84.631096,-0.368904114
32047248,Downtown 2500 Sq Ft  Loft.,158725307,Greg,Manhattan,NoHo,40.72813,-73.99258,home/apt,400,2,0,,0,2,38,811,1,8,5.993961427,0,1.098612289,0,2,393.3524,-6.647613525
28732998,Quintessential Tribeca Loft,3612407,Mag,Manhattan,Tribeca,40.7172,-74.00675,home/apt,295,3,3,08-12-2018,0.33,1,17,1331,2,4,5.690359454,1.386294361,1.386294361,3,3,280.13004,-14.8699646
25465160,Shared Apartment By Times Square Hell’s Kitchen,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76364,-73.98859,Shared room,65,1,63,01-07-2019,4.68,8,196,264,1,1,4.189654742,4.158883083,0.693147181,63,1,65.34147,0.341468811
21594210,It's a Beautiful Day in Bed-Stuy!,19536596,Andrew,Brooklyn,Cypress Hills,40.67794,-73.90639,Private room,48,1,114,02-07-2019,5.65,5,235,108,1,1,3.891820298,4.744932128,0.693147181,114,1,49.14693,1.146930695
35006426,Cozy private room by the 7 train,263732662,Kwenhi,Queens,Sunnyside,40.73935,-73.92096,Private room,50,2,4,01-07-2019,2.73,1,180,160,1,1,3.931825633,1.609437912,1.098612289,4,2,60.105988,10.10598755
16297227,True 1 BR Midtown West / Hell's Kitchen gem,82646321,Shady,Manhattan,Hell's Kitchen,40.76428,-73.99381,home/apt,130,2,77,17-06-2019,3.63,1,9,800,,3,4.875197323,4.356708827,1.098612289,77,2,133.50499,3.504989624
3583702,Brooklyn's Finest,18018059,Erin,Brooklyn,Bushwick,40.68258,-73.90472,home/apt,122,1,157,01-07-2019,2.64,1,235,385,,3,4.812184355,5.062595033,0.693147181,157,1,119.17666,-2.82334137
35001663,Bedroom for sublet with GREAT VIEW in prime area,77477955,John,Manhattan,Stuyvesant Town,40.73159,-73.97472,Private room,72,14,0,,0,1,128,252,1,1,4.290459441,0,2.708050201,0,14,63.355995,-8.644004822
32237640,Sonder | Stock Exchange | Premier 2BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70734,-74.01056,home/apt,412,2,13,14-06-2019,3.07,327,341,379,,8,6.023447593,2.63905733,1.098612289,13,2,411.54767,-0.452331543
29152795,Hostel- Twin-sized Bed in Shared Room in Brooklyn,201813482,Nick,Brooklyn,Bushwick,40.70442,-73.91707,Shared room,25,4,27,18-06-2019,3.01,5,49,156,1,1,3.258096538,3.33220451,1.609437912,27,4,25.150276,0.150276184
10863225,Brownstone Apt Near Central Park,47898830,Dennis,Manhattan,Upper West Side,40.77774,-73.97701,home/apt,199,2,0,,0,1,0,420,0,3,5.298317367,0,1.098612289,0,2,194.2668,-4.733200073
34673353,30day min High flr apt in the center of Manhattan,261560877,Edit,Manhattan,Theater District,40.76103,-73.97996,home/apt,250,25,0,,0,1,261,1454,4,4,5.525452939,0,3.258096538,0,25,241.31561,-8.684387207
29435528,Single cozy room in Manhattan's Upper West Side,39481825,Ami,Manhattan,Morningside Heights,40.80559,-73.96606,Private room,70,1,15,02-07-2019,1.77,1,16,,1,1,4.262679877,2.772588722,0.693147181,15,1,70.210434,0.21043396
169306, Affordable & Cozy ,806214,Vanessa,Bronx,University Heights,40.85811,-73.90675,Private room,37,4,117,21-05-2019,1.21,1,232,246,1,1,3.63758616,4.770684624,1.609437912,117,4,37.47499,0.474990845
12366408,Near to Central Park and 1 ride to Times Sq!,66807700,Gabi,Manhattan,East Harlem,40.79505,-73.94361,home/apt,220,2,140,27-05-2019,3.6,3,341,549,0,3,5.398162702,4.94875989,1.098612289,140,2,213.97127,-6.0287323
12652786,Beautiful Room in Artist's Home,3629866,Shirah,Brooklyn,Bedford-Stuyvesant,40.69409,-73.94815,Private room,75,3,5,15-07-2016,0.13,1,301,135,1,3,4.33073334,1.791759469,1.386294361,5,3,79.46978,4.469779968
3710230,Stunning renovated greystone,18929364,Abigail,Brooklyn,Prospect-Lefferts Gardens,40.66271,-73.95392,home/apt,199,2,18,25-08-2018,0.3,1,0,491,1,5,5.298317367,2.944438979,1.098612289,18,2,192.45605,-6.543945312
14092808,Great apt right by Grand Central!!,70671555,Summar,Manhattan,Midtown,40.75043,-73.97243,Private room,86,14,0,,0,1,346,,1,3,4.465908119,0,2.708050201,0,14,87.84584,1.845840454
36031234,Luxury 2 bed in great neighborhood,271070664,Albert,Brooklyn,East Flatbush,40.65394,-73.92777,home/apt,150,6,0,,0,1,62,945,2,4,5.017279837,0,1.945910149,0,6,149.9264,-0.07359314
31052742,PRIVATE ROOM in the heart of MANHATTAN,8033432,Tom,Manhattan,Hell's Kitchen,40.76769,-73.98649,Private room,140,2,1,09-04-2019,0.33,4,39,171,1,3,4.94875989,0.693147181,1.098612289,1,2,136.9439,-3.056106567
19662367,Brooklyn Garden Retreat,3168812,Laura,Brooklyn,Crown Heights,40.67055,-73.93233,home/apt,48,3,83,30-06-2019,3.62,1,17,665,1,1,3.891820298,4.430816799,1.386294361,83,3,51.083675,3.083675385
7545751,Edgecombe Ave Room,39539913,Adam,Manhattan,Harlem,40.82599,-73.94238,Private room,100,1,0,,0,1,0,96,1,3,4.615120517,0,0.693147181,0,1,103.74195,3.741950989
7396662,Chateau Ludlow,7489344,Noëmi,Manhattan,Lower East Side,40.71508,-73.98973,Private room,120,1,18,15-09-2016,0.37,1,0,168,1,2,4.795790546,2.944438979,0.693147181,18,1,112.1274,-7.872596741
13186447,The Hudson,73764539,Ed,Manhattan,Washington Heights,40.85241,-73.9368,home/apt,99,2,3,10-05-2017,0.08,1,0,857,1,2,4.605170186,1.386294361,1.098612289,3,2,84.52108,-14.47891998
36404936,Beautiful Williamsburg 2BR w/ Skyline views + Gym by Blueground,107434423,Blueground,Brooklyn,Williamsburg,40.71493,-73.96365,home/apt,278,30,0,,0,232,188,1251,2,4,5.631211782,0,3.433987204,0,30,272.41312,-5.586883545
7679236,Belle Harbor 4 BR 2 bath- 1 bl from Beach,40327248,Sarina,Queens,Neponsit,40.57215,-73.85822,home/apt,350,2,5,07-07-2019,2.88,1,334,1226,2,7,5.860786223,1.791759469,1.098612289,5,2,350.7589,0.758911133
36386298,Spacious 3 Bedroom Duplex w/ Huge Backyard,273596828,Enoma,Brooklyn,Bedford-Stuyvesant,40.67959,-73.94987,home/apt,180,3,0,,0,1,133,1334,3,5,5.198497031,0,1.386294361,0,3,182.90677,2.906768799
31267560,JFK Crashpad 6 minutes away,232251881,Lakshmee,Queens,Jamaica,40.66684,-73.78289,Shared room,39,1,56,05-07-2019,9.13,8,34,101,1,1,3.688879454,4.043051268,0.693147181,56,1,38.15054,-0.849460602
15783216,1889 Brooklyn Firehouse Apt. Clinton Hill-BedStuy,45009,Luke,Brooklyn,Bedford-Stuyvesant,40.69395,-73.95934,home/apt,170,2,149,28-06-2019,4.6,1,1,884,1,5,5.141663557,5.010635294,1.098612289,149,2,173.36386,3.363861084
32444517,Sunny Spacious Parkside Pad,24979823,Jen,Brooklyn,Prospect-Lefferts Gardens,40.65504,-73.96113,Private room,70,3,0,,0,1,50,109,1,1,4.262679877,0,1.386294361,0,3,59.16646,-10.83354187
31654063,"♥Private-Keyed Room #3 - Desk, closet, & King-bed♥",237336458,Thomas,Manhattan,Chelsea,40.73783,-73.99775,Private room,99,12,12,20-06-2019,2.11,4,21,,1,3,4.605170186,2.564949357,2.564949357,12,12,98.0896,-0.910400391
5285553,Beautiful Views from a Warm Home,2423067,Clara,Manhattan,East Harlem,40.79303,-73.93368,home/apt,175,2,24,11-03-2019,0.56,2,0,476,1,3,5.170483995,3.218875825,1.098612289,24,2,169.14922,-5.850784302
1656585,Sunny 1bd - Near SOHO Washington SQ,1147345,Molly,Manhattan,Greenwich Village,40.72866,-74.00095,home/apt,226,3,25,02-01-2019,0.36,1,80,1591,4,3,5.424950017,3.258096538,1.386294361,25,3,188.87239,-37.12760925
36372006,Very Clean Private Room Near Buses & Restaurants!!,118405437,PengYu,Queens,Woodhaven,40.69411,-73.86877,Private room,66,1,0,,0,2,365,113,1,1,4.204692619,0,0.693147181,0,1,63.873337,-2.126663208
33362377,"Bright, Williamsburg bedroom with private balcony",4094038,Alex,Brooklyn,Williamsburg,40.71157,-73.94055,Private room,75,2,4,04-06-2019,2.11,4,0,135,1,3,4.33073334,1.609437912,1.098612289,4,2,76.907455,1.907455444
12622845,Your SUNNYROOM 15mnts to Manhattan!,14498263,Penélope,Queens,Sunnyside,40.74431,-73.92024,Private room,60,2,105,30-06-2019,2.72,1,101,126,1,1,4.110873864,4.663439094,1.098612289,105,2,60.41305,0.413051605
8648818,Private Bedroom + Live/Workspace - best location!,2591842,Alan,Queens,Astoria,40.75758,-73.9206,Private room,57,3,2,27-12-2018,0.19,1,5,302,1,1,4.060443011,1.098612289,1.386294361,2,3,58.45926,1.459259033
15941474,"JFK 10 & LGA 15 minutes, One Bed Room",101657794,Dr. Shirin,Queens,Briarwood,40.70857,-73.8075,Private room,120,1,77,06-07-2019,2.39,6,361,308,1,1,4.795790546,4.356708827,0.693147181,77,1,116.717384,-3.282615662
17459791,Bedroom Upper West Side 10min walk to Central Park,12588825,Kyle,Manhattan,Upper West Side,40.79358,-73.97452,Private room,175,4,3,05-11-2017,0.11,1,0,,1,5,5.170483995,1.386294361,1.609437912,3,4,170.81783,-4.182174683
25257443,Cozy Parkside Studio in the ❤️ of the East Village,190823422,Kimberley,Manhattan,East Village,40.72469,-73.97892,home/apt,165,1,67,01-07-2019,5.51,1,38,1377,2,3,5.111987788,4.219507705,0.693147181,67,1,167.25555,2.255554199
6971750,*ENCHANTMENT* Upper East Side 2 bedroom- Sunny!,25237492,Juliana,Manhattan,Upper East Side,40.76244,-73.96031,home/apt,165,30,9,30-09-2018,0.2,34,280,1658,3,4,5.111987788,2.302585093,3.433987204,9,30,165.4986,0.498596191
27221468,AWESOME QUEEN BED B - NEAR 3 METROS WILLIAMSBURG,189625025,Mary And Ryan,Brooklyn,Williamsburg,40.70844,-73.94415,Private room,70,2,20,10-06-2019,1.9,2,345,222,1,1,4.262679877,3.044522438,1.098612289,20,2,67.80645,-2.19355011
9270122,Beautiful Room in Artistic Loft,48148603,Ricardo,Brooklyn,Greenpoint,40.73469,-73.95778,Private room,60,1,1,03-01-2016,0.02,1,0,191,1,1,4.110873864,0.693147181,0.693147181,1,1,66.29417,6.294166565
4619579,One bedroom loft in West Village ,23929065,Eli,Manhattan,West Village,40.73173,-74.00904,home/apt,450,3,0,,0,1,0,698,1,8,6.11146734,0,1.386294361,0,3,438.95306,-11.04693604
6459617,Prime Williamsburg LOFT next to Bedford L,1531125,Marek,Brooklyn,Williamsburg,40.71741,-73.95555,home/apt,215,3,14,28-09-2018,0.33,1,0,2256,4,3,5.375278408,2.708050201,1.386294361,14,3,187.37566,-27.62434387
16144586,"comfortable room, couples welcome, crown heights.",79751933,Amara,Brooklyn,Crown Heights,40.67034,-73.95169,Private room,30,3,1,16-12-2016,0.03,1,0,164,1,1,3.433987204,0.693147181,1.386294361,1,3,35.758785,5.758785248
524111,"Convenient East Village Studio,",62508,Leigh,Manhattan,East Village,40.72915,-73.98019,home/apt,118,3,141,24-06-2019,1.66,1,13,1198,2,3,4.779123493,4.955827058,1.386294361,141,3,116.727264,-1.272735596
6884974,Private Bedroom in Cozy Loft,7238334,Ethan,Brooklyn,Greenpoint,40.72253,-73.94733,Private room,110,1,1,20-07-2015,0.02,1,0,100,1,3,4.709530201,0.693147181,0.693147181,1,1,107.27846,-2.721542358
