id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,amenities,square_feet,bedrooms
30255002,Large 1 BR apt in the heart of Flatiron (NYC),177058197,Joe,Manhattan,Flatiron District,40.73949,-73.98552,Entire home/apt,210,2,6,2019-07-07,1.58,1,9,"{""Microwave"", ""Wifi"", ""Kitchen"", ""Heating""}",499.0,0.0
10413492,Great apartment (midtown area ),51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76343,-73.99391,Entire home/apt,120,30,5,2018-04-16,0.13,31,345,"{""Kitchen"", ""Air conditioning""}",,0.0
16274966,Artist Loft Bushwick - The Bird's Nest,65800377,Benny,Brooklyn,Bushwick,40.70068,-73.92225,Private room,39,2,9,2019-07-07,0.29,3,79,"{""Hot water""}",242.0,1.0
24560488,Heart of Soho! Cute studio with clean finishes!,607217,Ross,Manhattan,SoHo,40.72789,-74.00275,Entire home/apt,205,4,15,2019-07-01,1.04,1,5,"{""Washer"", ""Microwave"", ""Hot water"", ""Air conditioning"", ""Wifi""}",2382.0,3.0
33828595,Ideal for Student: Upper West Side Private Bedroom,238321374,Eyal,Manhattan,Upper West Side,40.79848,-73.95983,Private room,60,30,0,,,32,328,"{""Heating""}",196.0,1.0
25158455,Brooklyn Duplex with Private Deck,4111662,Roberta,Brooklyn,Park Slope,40.67155,-73.98373,Entire home/apt,195,10,4,2019-03-19,0.34,1,15,"{""Microwave"", ""Wifi"", ""Hot water"", ""Heating"", ""Kitchen""}",,1.0
1877255,"PRIVATE Room, located on Central MANHATTAN***",7748646,Denise,Manhattan,Upper East Side,40.7789,-73.95311,Private room,85,3,134,2019-06-18,1.96,1,108,"{""Wifi""}",258.0,1.0
14779359,"3 BD,2 BTH, Doorman,15 mins to Midtown",47219202,Roy & Rita,Manhattan,Harlem,40.8222,-73.94323,Entire home/apt,199,2,15,2019-07-07,0.58,1,54,"{""Wifi"", ""Hot water"", ""Refrigerator""}",791.0,1.0
4050254,Mid-Century Modern En-Suite in Brownstone!,9492212,Emily And Joel,Brooklyn,Park Slope,40.66898,-73.97831,Private room,169,1,151,2019-01-19,2.58,4,0,"{""Heating"", ""Air conditioning"", ""Washer"", ""Microwave"", ""Wifi""}",162.0,1.0
36446514,"Sunny, quiet, and cool bedroom in a two bedroom.",274025920,Oliver,Brooklyn,Crown Heights,40.66921,-73.93521,Private room,59,2,0,,,1,16,"{""Microwave""}",238.0,1.0
28967484,Comfortable Brooklyn Room,34125495,Billy,Brooklyn,Bushwick,40.68893,-73.90984,Private room,39,1,5,2019-06-09,0.6,1,158,"{""Washer""}",303.0,1.0
26845561,The Unique Home in New York City,78643953,Daniel,Brooklyn,Bushwick,40.68875,-73.916,Entire home/apt,159,3,20,2019-07-01,3.14,2,258,"{""Kitchen"", ""Microwave"", ""Air conditioning"", ""Refrigerator""}",,1.0
8683858,纽约之家(PrivateBathroom4),45600001,Amy,Queens,Flushing,40.74491,-73.83355,Private room,60,1,27,2019-05-27,0.59,3,76,"{""Refrigerator""}",251.0,1.0
5211090,"Central 1 bdrm, W/D, roof deck",26958002,Justin,Manhattan,Kips Bay,40.74041,-73.98176,Entire home/apt,225,2,2,2015-06-25,0.04,1,0,"{""Heating"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Microwave""}",434.0,
35162591,Master bedroom in Bed-Stuy,55601522,Will,Brooklyn,Bedford-Stuyvesant,40.67948,-73.94388,Private room,50,2,0,,,1,31,"{""Wifi""}",271.0,1.0
7483951,PH With Big Terrace & City View!!!!,35321797,Miyako,Brooklyn,Williamsburg,40.71802,-73.95228,Entire home/apt,250,1,1,2016-05-01,0.03,1,0,"{""Kitchen"", ""Hot water"", ""Air conditioning"", ""Refrigerator""}",538.0,0.0
9615815,Sunny and Cozy apt in Midtown,16396714,Andrea,Manhattan,Kips Bay,40.74054,-73.97626,Entire home/apt,120,3,1,2017-07-08,0.04,3,0,"{""Kitchen""}",455.0,0.0
17699556,Huge room in Brooklyn,10714931,Nick,Brooklyn,Crown Heights,40.67268,-73.95249,Private room,50,3,16,2018-08-29,0.62,4,37,"{""Wifi""}",334.0,
13911729,Peaceful Retreat with Garden in Brooklyn Heights,70834,Andy,Brooklyn,Brooklyn Heights,40.69389,-73.99586,Entire home/apt,215,3,4,2019-05-19,0.31,1,0,"{""Hot water"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Air conditioning""}",820.0,2.0
22479926,"Artistic home, cozy queen bed",4070519,Lizette,Brooklyn,Williamsburg,40.71239,-73.95098,Private room,80,2,20,2019-05-08,1.14,1,0,"{""Wifi"", ""Microwave"", ""Washer""}",81.0,1.0
27630335,Brooklyn Bed Stuyvesant Private Home,67987135,Siyi,Brooklyn,Bedford-Stuyvesant,40.691,-73.93837,Entire home/apt,139,1,10,2019-06-08,0.94,9,20,"{""Hot water""}",2273.0,3.0
24334075,Huge Room in a huge Apartment,183599440,Sam,Brooklyn,Williamsburg,40.7193,-73.95863,Private room,65,4,1,2018-08-31,0.1,1,157,"{""Heating""}",159.0,1.0
13641625,Private rooms in beautiful apartment on UWS,26621764,Marit,Manhattan,Morningside Heights,40.80534,-73.96654,Private room,150,1,0,,,1,0,"{""Refrigerator"", ""Microwave"", ""Kitchen"", ""Air conditioning""}",269.0,1.0
16533105,Queen bed-Close to Columbia U & Central Park,64471880,Jaleh,Manhattan,Harlem,40.80227,-73.95523,Private room,87,1,269,2019-06-29,8.79,2,65,"{""Air conditioning"", ""Washer"", ""Wifi""}",104.0,1.0
31533891,Upper West Side Studio,171367408,Samantha,Manhattan,Upper West Side,40.79003,-73.97693,Entire home/apt,90,2,8,2019-06-23,1.98,1,0,"{""Refrigerator"", ""Washer"", ""Hot water""}",1463.0,3.0
36395052,Premium Spot for female. Close to subway & Park,156114168,Kateryna,Brooklyn,Prospect-Lefferts Gardens,40.66049,-73.96162,Shared room,40,1,0,,,6,211,"{""Kitchen""}",218.0,1.0
35882973,Large studio - Heart of Union Square for 3-5 ppl!,28580275,Sommy,Manhattan,Midtown,40.75795,-73.96567,Entire home/apt,189,1,0,,,4,351,"{""Refrigerator"", ""Heating"", ""Washer"", ""Wifi""}",775.0,1.0
29457860,not available,914386,Anna,Queens,Ozone Park,40.68129,-73.84235,Private room,75,1,1,2018-10-26,0.12,2,173,"{""Heating"", ""Kitchen"", ""Wifi""}",203.0,1.0
34886804,Entire 1 bedroom Suite All yours!!,43252773,Karim,Manhattan,Harlem,40.81103,-73.94813,Entire home/apt,289,1,0,,,2,301,"{""Washer"", ""Microwave"", ""Kitchen"", ""Hot water"", ""Wifi""}",517.0,1.0
17756109,Manhattan Hotel Room,7050126,Sasha,Manhattan,Midtown,40.76305,-73.97841,Entire home/apt,800,1,19,2017-06-24,0.69,2,0,"{""Washer"", ""Kitchen"", ""Refrigerator"", ""Air conditioning"", ""Microwave"", ""Wifi""}",630.0,1.0
12546799,Beautiful Sunlight Studio Apt,3089851,Christie,Brooklyn,Bedford-Stuyvesant,40.69175,-73.95554,Entire home/apt,70,7,4,2018-04-07,0.12,1,0,"{""Kitchen""}",1971.0,3.0
23702074,Sonder | 180 Water | Lovely 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,40.70738,-74.00493,Entire home/apt,212,29,0,,,96,332,"{""Air conditioning"", ""Wifi"", ""Washer"", ""Kitchen""}",1546.0,4.0
24234030,UES 1 bedroom as if you appropriated it yourself!,39083533,Charles,Manhattan,Upper East Side,40.77181,-73.9574,Entire home/apt,222,2,0,,,1,32,"{""Microwave"", ""Washer"", ""Refrigerator""}",1386.0,3.0
22868760,BEAUTIFUL Modern LOFT - Rooftop terrace,3699016,Veronika,Brooklyn,Crown Heights,40.6774,-73.95133,Entire home/apt,140,2,54,2019-06-27,3.17,2,1,"{""Washer"", ""Microwave""}",422.0,0.0
28810799,Spacious Comfy livingroom Lounge spot in BronxHome,217290804,Robert,Bronx,Morris Park,40.85661,-73.85281,Shared room,40,1,2,2018-10-29,0.23,1,88,"{""Heating""}",224.0,1.0
7733236,Spacious Room in Lovely Sunnyside Apartment,5085741,Maggie,Queens,Sunnyside,40.73678,-73.92437,Private room,55,7,0,,,1,0,"{""Air conditioning""}",150.0,1.0
19894740,Cozy and bright room in Morningside Heights,25991504,Claudia,Manhattan,Morningside Heights,40.81254,-73.96025,Private room,48,7,1,2017-08-16,0.04,1,0,"{""Hot water""}",238.0,1.0
31035022,Lovely Bushwick Garden Apartment,48325116,Marcela,Brooklyn,Bushwick,40.69157,-73.91288,Entire home/apt,155,2,1,2019-06-19,1.0,1,10,"{""Air conditioning"", ""Heating"", ""Kitchen"", ""Wifi""}",877.0,2.0
23703345,Home Away From Home-2,147721837,Karen,Brooklyn,East New York,40.6663,-73.87448,Entire home/apt,139,3,25,2019-06-24,1.61,2,70,"{""Kitchen""}",,1.0
14201811,Adorable Abode in Harlem,23033819,Brandy-Courtney,Manhattan,Harlem,40.82085,-73.95398,Private room,75,2,0,,,1,0,"{""Air conditioning""}",296.0,
32531001,Luxurious Newly Renovated Apartment,41658748,Ben,Queens,Ditmars Steinway,40.77129,-73.91226,Entire home/apt,175,2,16,2019-06-09,4.03,3,331,"{""Refrigerator"", ""Air conditioning"", ""Microwave""}",1071.0,2.0
35945923,Cozy Private Studio in Queens New York,19407201,Freddy,Queens,East Elmhurst,40.75971,-73.86607,Entire home/apt,90,2,2,2019-07-04,2.0,1,135,"{""Hot water"", ""Wifi"", ""Microwave""}",476.0,0.0
21501295,Beautiful Prime Soho/Nolita 2-Bed Apartment,156214681,Joshua,Manhattan,Nolita,40.72036,-73.99633,Entire home/apt,550,4,87,2019-06-23,4.22,1,295,"{""Refrigerator"", ""Washer"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Heating"", ""Hot water""}",353.0,0.0
16041091,124 W 60th 1 bedroom,53179388,Raymond,Manhattan,Upper West Side,40.77105,-73.9863,Entire home/apt,175,30,4,2018-01-09,0.14,10,160,"{""Refrigerator"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Air conditioning""}",1601.0,3.0
21947260,Luxury Studio Apartment right by Central Park!!!,72936542,Taylor,Manhattan,Midtown,40.76119,-73.97005,Shared room,130,1,1,2017-11-28,0.05,1,0,"{""Microwave""}",,
24849193,Cozy Tropical NYC Room with Stunning View,36364146,Tomas,Manhattan,Morningside Heights,40.80672,-73.96713,Private room,125,6,3,2018-12-28,0.22,1,34,"{""Refrigerator"", ""Microwave"", ""Wifi""}",197.0,1.0
11359913,Gramercy Townhouse,53356372,Brenda,Manhattan,Gramercy,40.73546,-73.98057,Entire home/apt,1200,2,0,,,1,0,"{""Washer"", ""Kitchen"", ""Refrigerator"", ""Air conditioning"", ""Microwave"", ""Wifi"", ""Heating"", ""Hot water""}",827.0,1.0
2659732,Private room in Charming Greenpoint,3842134,Dawn,Brooklyn,Greenpoint,40.72561,-73.94745,Private room,52,5,7,2019-06-20,0.18,3,342,"{""Wifi""}",106.0,1.0
20581430,Large Condo by Fordham University,146675319,Will,Bronx,Fordham,40.85217,-73.90239,Entire home/apt,100,2,2,2019-07-01,1.05,3,26,"{""Air conditioning"", ""Hot water"", ""Heating""}",586.0,1.0
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,2015-11-25,0.27,3,253,"{""Air conditioning"", ""Wifi""}",653.0,1.0
16362226,"浪漫民宿,环境优美,停车方便,独立洗手间和马桶,浴室共用｡ (Website hidden by Airbnb)",105074140,Emmy,Queens,Flushing,40.75482,-73.80368,Private room,48,1,52,2019-02-14,2.03,4,0,"{""Heating""}",98.0,1.0
29998952,Large Private Bedroom in Brownstone Apartment,225513415,Tresanna,Brooklyn,Bedford-Stuyvesant,40.69195,-73.93892,Private room,75,2,26,2019-06-27,3.66,2,21,"{""Wifi"", ""Hot water"", ""Washer""}",150.0,1.0
24349922,Private Bedroom in Sunny Bushwick Apartment,29799151,Olivia,Brooklyn,Bushwick,40.70324,-73.91353,Private room,47,4,5,2018-10-25,0.36,2,0,"{""Wifi""}",274.0,1.0
19488137,Semi-Private Studio in Manhattan,63956486,Keianna,Manhattan,Inwood,40.86438,-73.92086,Shared room,40,2,2,2018-03-27,0.12,1,0,"{""Heating""}",149.0,1.0
35869466,Sonder | 116 John | Classic Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70802,-74.00642,Entire home/apt,180,29,0,,,327,338,"{""Kitchen"", ""Heating"", ""Air conditioning""}",849.0,1.0
14744794,Hamilton Heights Sunny Bedroom,91874222,Laura,Manhattan,Harlem,40.82475,-73.9507,Private room,53,1,4,2017-08-20,0.16,1,0,"{""Heating""}",122.0,1.0
8078896,Upscale Studio Apt in NYC'S Theatre District!,30283594,Kara,Manhattan,Theater District,40.76145,-73.98556,Entire home/apt,203,30,0,,,121,365,"{""Hot water"", ""Washer"", ""Air conditioning""}",1322.0,
33932981,Peaceful Private BR in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.70937,-73.89702,Private room,34,30,0,,,23,192,"{""Heating""}",289.0,1.0
7798930,UWS - Columbia and @CentralParkNYC,41049217,Jose Manuel,Manhattan,Upper West Side,40.79882,-73.96382,Entire home/apt,200,1,0,,,1,0,"{""Wifi"", ""Microwave"", ""Heating"", ""Hot water""}",596.0,
14541203,Independent 2 BR apt. close to all attractions,9622750,Taran Pal,Manhattan,Kips Bay,40.74191,-73.98112,Entire home/apt,190,5,0,,,3,0,"{""Hot water"", ""Air conditioning"", ""Kitchen""}",637.0,1.0
19641775,Bushwick 30 min to Times Square #4 bedrooms !,20120009,Jannices,Brooklyn,Bushwick,40.68927,-73.90817,Entire home/apt,169,2,80,2019-06-25,3.58,6,241,"{""Wifi"", ""Heating"", ""Hot water"", ""Refrigerator""}",600.0,1.0
35432326,Beautiful Luxury Studio on Wall St- Sleeps up to 4,63941116,Folami,Manhattan,Financial District,40.70606,-74.00899,Entire home/apt,199,1,3,2019-06-20,3.0,1,324,"{""Wifi"", ""Hot water"", ""Kitchen"", ""Microwave""}",840.0,
28309473,Your Cozy Room,213781715,Anting,Brooklyn,Greenpoint,40.73286,-73.95086,Private room,99,1,5,2019-04-21,0.51,33,365,"{""Microwave"", ""Heating""}",144.0,1.0
29945987,Spacious Apartment near Empire State Building,225150700,Victor,Manhattan,Midtown,40.74563,-73.98342,Entire home/apt,300,1,14,2019-05-07,1.92,1,5,"{""Heating"", ""Hot water"", ""Microwave"", ""Wifi"", ""Kitchen"", ""Air conditioning""}",2049.0,4.0
1461814,Zen Supersized Master Suite,3604585,Jenny,Brooklyn,Flatbush,40.64187,-73.9586,Private room,69,4,34,2019-01-01,0.72,3,68,"{""Refrigerator""}",135.0,1.0
3469171,Red Hook Prime 1 BR Priv. Garden 3 blks NYC Ferry,1499484,Tom,Brooklyn,Red Hook,40.67851,-74.01591,Entire home/apt,142,1,169,2019-06-24,2.8,2,306,"{""Wifi""}",588.0,0.0
10874577,Unbelievable luxury apartment,43220844,Adil,Manhattan,Upper East Side,40.76309,-73.95794,Entire home/apt,175,1,1,2016-02-16,0.02,1,0,"{""Heating"", ""Wifi"", ""Kitchen""}",594.0,1.0
20170372,Spacious room an beautiful view to pedestrian zone,143554049,Leslie,Queens,Ridgewood,40.70061,-73.911,Private room,78,3,60,2019-06-30,2.66,1,291,"{""Washer"", ""Microwave""}",223.0,1.0
29854048,Light Airy & Hip One Bedroom in Greenwhich Village,2730280,Cady,Manhattan,Greenwich Village,40.73002,-74.00107,Entire home/apt,225,2,8,2019-06-23,1.26,1,207,"{""Wifi"", ""Hot water"", ""Refrigerator"", ""Kitchen"", ""Heating""}",1188.0,2.0
31993628,Room in prime location! Mins from LIC & Midtown!,137358866,Kazuya,Queens,Long Island City,40.74821,-73.92087,Private room,44,30,0,,,103,247,"{""Hot water""}",140.0,1.0
84659,Large Studio--Heart of East Village,462776,Kyle,Manhattan,East Village,40.72843,-73.98895,Entire home/apt,139,1,388,2019-06-26,3.88,1,142,"{""Air conditioning""}",1304.0,2.0
24918349,Private Studio Apartment in Lively Crown Heights,188390380,Nicole,Brooklyn,Crown Heights,40.67575,-73.95074,Entire home/apt,100,1,26,2018-08-30,1.91,1,0,"{""Heating"", ""Hot water"", ""Microwave""}",326.0,0.0
22483105,New Midtown Luxury Studio in Perfect Location,35596244,Dan,Manhattan,Murray Hill,40.74665,-73.97856,Entire home/apt,168,2,0,,,1,0,"{""Wifi"", ""Heating"", ""Air conditioning"", ""Kitchen"", ""Refrigerator""}",1355.0,3.0
34652761,Entire 1 Bedroom Apartment with Rooftop Access,37426897,Rosie,Brooklyn,Clinton Hill,40.69474,-73.96655,Entire home/apt,100,1,6,2019-06-24,4.19,1,80,"{""Air conditioning"", ""Kitchen"", ""Washer""}",1259.0,4.0
21029490,Private room in Greenpoint!,6216526,Catalina,Brooklyn,Greenpoint,40.72386,-73.94085,Private room,50,4,1,2017-10-04,0.05,1,0,"{""Heating""}",237.0,1.0
30524542,The Gingerheadman's House!,18403410,Jonathan E,Brooklyn,Crown Heights,40.67817,-73.94691,Private room,150,1,3,2019-03-23,0.43,1,0,"{""Kitchen"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Hot water""}",234.0,1.0
10156314,Cozy room in East Village!!,52127857,Beto,Manhattan,East Village,40.72314,-73.9797,Private room,60,1,1,2016-05-23,0.03,2,0,"{""Refrigerator""}",271.0,1.0
25480539,Bronx Roon,102501688,Julissa,Bronx,Highbridge,40.83464,-73.92505,Private room,70,2,2,2018-09-30,0.17,1,348,"{""Kitchen""}",170.0,1.0
13232690,Room & Breakfast -  Room 3,35322092,Rhemy,Brooklyn,Bedford-Stuyvesant,40.68582,-73.92926,Private room,49,1,77,2019-07-07,2.44,3,239,"{""Kitchen""}",236.0,1.0
32668910,A Peaceful Studio In The Heart of BK,8960858,Hui Chong,Brooklyn,Crown Heights,40.67639,-73.94785,Entire home/apt,102,3,7,2019-06-10,1.72,1,4,"{""Heating""}",888.0,1.0
18154888,Manhatten Luxurious 1 Bedroom,3191545,Kyle,Manhattan,Hell's Kitchen,40.75888,-73.99077,Entire home/apt,229,30,0,,,23,149,"{""Air conditioning"", ""Kitchen"", ""Hot water""}",1041.0,2.0
30958558,Sunny & Clean-  Soho/west village loft,231327254,Candy,Manhattan,Greenwich Village,40.72699,-73.99933,Entire home/apt,250,3,22,2019-06-24,3.53,1,244,"{""Washer"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Kitchen""}",651.0,1.0
11436132,Long Island City Penthouse 1 stop 2 Manhattan,217922,Eileen,Queens,Long Island City,40.74859,-73.93904,Entire home/apt,110,30,32,2019-05-17,0.84,1,66,"{""Washer"", ""Wifi""}",827.0,1.0
4134035,Sunny Studio in Brooklyn,7677048,Florrie,Brooklyn,Downtown Brooklyn,40.69682,-73.9837,Entire home/apt,140,3,131,2019-06-29,3.24,1,28,"{""Washer""}",1086.0,
30062478,Chelsea Hudson yards Highline adorable apartment,225913271,Kristie,Manhattan,Chelsea,40.7507,-74.00261,Entire home/apt,170,3,6,2019-06-30,0.84,1,170,"{""Microwave"", ""Air conditioning"", ""Heating""}",619.0,1.0
31856243,Luxury Highrise with Golf Simulator/Sauana Mry Hil,238748653,Sam,Manhattan,Murray Hill,40.74661,-73.97195,Private room,90,7,5,2019-05-15,1.06,1,8,"{""Air conditioning"", ""Microwave"", ""Heating""}",204.0,1.0
17678601,Pretty Brooklyn One-Bedroom for 2 to 4 people,107947878,Michael,Brooklyn,Bedford-Stuyvesant,40.6781,-73.90822,Entire home/apt,100,2,50,2019-06-26,3.12,2,235,"{""Heating""}",691.0,1.0
5231817,UES LRG 1BR SLEEPS 4~61ST~Gr8 value,2119276,Host,Manhattan,Upper East Side,40.76201,-73.96084,Entire home/apt,150,30,5,2018-03-28,0.11,39,228,"{""Kitchen"", ""Refrigerator"", ""Heating"", ""Hot water"", ""Microwave""}",841.0,2.0
32092858,"Private Apt in Bed-Stuy Brownstone, AC & W/D",49138015,Jennifer,Brooklyn,Bedford-Stuyvesant,40.68272,-73.92555,Entire home/apt,119,3,11,2019-06-16,2.43,1,24,"{""Air conditioning""}",834.0,2.0
4192400,Private+Cozy Room w/ Superhost ($0 Cleaning Fee)!,21751476,Grace,Brooklyn,Bushwick,40.69233,-73.90579,Private room,72,1,360,2019-07-07,6.22,1,66,"{""Hot water""}",228.0,1.0
723507,Space! Light! Charm! 1BR close to subways & park,3737582,Ellen,Manhattan,Upper West Side,40.79241,-73.97111,Entire home/apt,195,3,17,2018-09-18,0.43,1,26,"{""Kitchen"", ""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Heating""}",567.0,1.0
27422684,Brooklyn Style Hostel RM4 #3,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.69393,-73.957,Shared room,38,3,12,2019-06-12,1.07,34,365,"{""Refrigerator""}",166.0,1.0
33704586,Hudson Yards Penthouse Luxury Sublet,50484250,Jeremy,Manhattan,Hell's Kitchen,40.75813,-73.99818,Private room,100,90,0,,,1,160,"{""Kitchen"", ""Microwave""}",180.0,1.0
15452258,COZY COOL ROOM IN MANHATTAN APT / Manhattan,37579015,Ana,Manhattan,Hell's Kitchen,40.75689,-73.99315,Private room,98,1,42,2019-06-30,1.27,5,126,"{""Wifi"", ""Refrigerator"", ""Washer""}",,1.0
18117334,"Bright Zen Bedroom with TV, nr JMZ Subways",3388950,Amaya,Brooklyn,Bedford-Stuyvesant,40.69624,-73.93414,Private room,72,4,59,2019-06-27,2.22,6,120,"{""Hot water""}",99.0,1.0
7741113,Prospect Park Room,910884,Kristian,Brooklyn,Prospect-Lefferts Gardens,40.65606,-73.95902,Private room,49,10,1,2016-04-16,0.03,1,0,"{""Air conditioning""}",99.0,1.0
12795109,Charming Pr Room in E. Williamsburg,59375053,Jacqueline,Brooklyn,Williamsburg,40.70766,-73.94767,Private room,80,2,2,2016-05-29,0.05,1,0,"{""Refrigerator"", ""Kitchen"", ""Wifi""}",191.0,1.0
5028135,Modern Prime Williamsburg 1BR w/ Terrace & Views,3560446,Jay,Brooklyn,Williamsburg,40.7169,-73.95087,Entire home/apt,167,2,59,2019-05-25,1.2,1,0,"{""Kitchen"", ""Microwave"", ""Washer"", ""Air conditioning""}",391.0,0.0
26609429,Cozy home in UWS,199584723,Rachel,Manhattan,Upper West Side,40.79577,-73.97403,Private room,66,6,6,2018-08-26,0.49,1,0,"{""Heating""}",157.0,1.0
34337953,MASTER ROOM # 1 near To JFK & LaGuardia airport,258589420,Diego,Queens,Richmond Hill,40.68929,-73.83221,Private room,80,1,11,2019-07-07,5.0,7,179,"{""Kitchen"", ""Heating"", ""Washer""}",207.0,1.0
30115354,Amazing apartment in the heart of Brooklyn,5918341,Mona,Brooklyn,Bedford-Stuyvesant,40.68446,-73.95182,Entire home/apt,149,3,14,2019-05-25,1.88,2,0,"{""Hot water"", ""Wifi""}",619.0,1.0
30215130,Large Newly Renovated 1 Bedroom Apartment,27245607,Sidney,Manhattan,West Village,40.73331,-74.00502,Entire home/apt,165,1,2,2019-03-11,0.32,1,0,"{""Microwave"", ""Wifi"", ""Kitchen""}",1244.0,2.0
727512,Duplex Loft Suite w/ Patio @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73867,-73.95448,Entire home/apt,199,3,50,2019-07-02,0.67,28,47,"{""Hot water"", ""Washer"", ""Microwave""}",317.0,0.0
16153863,Modern 1 bedroom in Prime Bushwick,34508225,Camilla,Brooklyn,Bushwick,40.70389,-73.92771,Entire home/apt,135,3,5,2018-07-01,0.2,1,0,"{""Refrigerator""}",733.0,1.0
20479561,Upper east side cozy apt available in September.,112176192,Catherine,Manhattan,Upper East Side,40.78269,-73.95288,Entire home/apt,127,1,0,,,1,0,"{""Wifi""}",495.0,1.0
14966692,Large 1 bedroom to yourself. 1 block from subway,11685844,Joseph,Queens,Astoria,40.7609,-73.92516,Entire home/apt,125,5,2,2017-04-10,0.06,1,0,"{""Heating"", ""Refrigerator"", ""Washer""}",1136.0,2.0
29683293,Guest room nice family in Cypress Hills  :),223393782,Mercedes,Brooklyn,Cypress Hills,40.68983,-73.86905,Private room,45,3,6,2019-01-02,0.78,1,6,"{""Washer""}",200.0,1.0
